,vol,no,vol.no,total_pages,year,month,article_title,page_start,page_end,author,category,graphics,notes,volunteer,unique_id
794,9,1.2,9.1.2,83,1986,September/October ,Irish Women - Writing & Publishing,28,29,Carol Seajay,Booklist/Medialist,Yes,"Graphics:
p. 28 Period graphic of woman sitting leaning against tree beside walking cane, bird in tree branch above
p. 28 covers of Woman to Woman by Anne Roper and 1986 Irish Women's Guidebook & Diary
p. 29 covers of Ms. Muffet & Others, Missing Pieces: Women in Irish History, and Smashing Times by Rosemary Cullen Owens",Chloe Berger,FBNDDA797
795,9,1.2,9.1.2,83,1986,September/October ,Third World Women's Books - Expanding Horizons,30,33,Carol Seajay,Booklist/Medialist,Yes,"Graphics:
p. 30 Women's face covered by hands and arms containing foreign-language text
p. 31 by Anne S. Walker from International Women's Tribune Centre of woman holding basket filled with bread
p. 32 from Womenews/Gabriela (Philippines) of woman sitting in chair sewing next to woman holding baby and cooking using stove
p. 33 squatting woman cooking on cover of The Changing Legal Status of Women in Zimbabwe Since Independence by Joyce Kazembe and Marjon Mol",Chloe Berger,FBNDDA798
796,9,1.2,9.1.2,83,1986,September/October ,Touring British Feminist Publishers and Books,36,46,Carol Seajay,Short News,Yes,"Graphics:
p. 36 Period graphic of woman racing to catch Muni bus
p. 37 three women standing close together and smiling with text ""Coming Out"" from True to Life
p. 38 woman using printing press
p. 39 woman grabbing books from stack on floor
p. 42 iron ironing clothing with text ""steaming ahead'
p. 45 cover of The Heart of Race edited by Beverley Bryan, Stella Dadzie, and Suzanne Scafe",Chloe Berger,FBNDDA799
797,9,1.2,9.1.2,83,1986,September/October ,Foreign Book Distributors in the USA,48,50,Carol Seajay,Booklist/Medialist,Yes,"Graphics: p. 48 person holding books jumping over piles of books
p. 49 building and tree with text ""Giovanni's Room""
p. 50 birds flying",Chloe Berger,FBNDDA800
798,9,1.2,9.1.2,83,1986,September/October ,New Zealand,51,51,Carol Seajay,Booklist/Medialist,Yes,"Graphics: cover of The Sexual Abuse of Children by Miriam Saphira; cartoon by Lyn May of child standing in front of judge with child saying ""Please sir, can I stay with Mum, I promise I won't become a lesbian""",Chloe Berger,FBNDDA801
799,9,1.2,9.1.2,83,1986,September/October ,British Book Distributors in London,52,59,Carol Seajay,Booklist/Medialist,Yes,"-Includes tips for international ordering
Graphics:
p. 52 IWTC Newsletter logo, books in wagon
p. 52 Anne S. Walker illustration from International Women's Tribune Centre, graphic of woman working carrying child on back
p. 53 from True to Life, two girls lounging in room with boom box, cassettes, and magazines
p. 54 cover of Chain Reactions: Black Women Organizing
p. 55 cover of Living and Winning by Pauline Wiltshire
p. 56 by Womenews/Gabriela (Philippines) graphics of children hanging onto and climbing on two women
p. 57 woman using printing press
p. 57 covers of Working Women and ""I Think of My Mother"" by Buzz Johnson
p. 58 from Canadian Council for International Cooperation Workshop, graphic of woman with baskets of food standing in front of cow and hanging dead fish
p. 59 silhouette of woman with instruments",Chloe Berger,FBNDDA802
800,9,1.2,9.1.2,83,1986,September/October ,Printer Hassles CC/LL,23,23,"Cc;Ll [Common Lives, Lesbian Lives]",Short News,No,"-Common Lives/Lesbian Lives issue delayed because printers at University of Iowa had ""a problem"" with photos of lesbians making love. CC/LL filing claim against prior censorship and breach of contract",Chloe Berger,FBNDDA803
801,9,1.2,9.1.2,83,1986,September/October ,"Farewell, Elsa Gidlow, Poet-Warrior",25,25,Celeste West,Short News,Yes,"-Gidlow was North America's first published writer of a poetry volume openly celebrating lesbian love (1923), also wrote first published full-life, explicitly lesbian autobiography
Graphics: photo of Gidlow",Chloe Berger,FBNDDA804
802,9,1.2,9.1.2,83,1986,September/October ,Letters,4,8,Gail [The Feminist Bookshop]; Pia Laskar [Matrixx]; Judith Skinner [Sisterwrite]; Karen Hester [Sisterspirit]; Rose Katz [A Room Of One's Own]; Harriet [Dreams; Swords]; Jean & Gillie [Shrew Women's Bookshop]; Anon; Deborah Johnson [Beacon Press]; Barbara [Naiad Press];,Letters,Yes,"Graphics:
p. 4 graphic of Katie's Yukky Problem by Linda Morgan
p. 5 CWS: Post Nairobi graphic of woman painting fence with text ""Information is power. . . use it. . . share it""
p. 6 CWS: Post Nairobi graphic of woman holding sign with text ""If it's not appropriate for women it's not appropriate"" with text below ""Tech & tools at forum 85 Nairobi""
p. 7 CWS: Post Nairobi graphic by Gabriela Philippines of woman waving banner that says ""The woman's place is in the struggle""",Chloe Berger,FBNDDA805
803,9,1.2,9.1.2,83,1986,September/October ,Mass Markets,20,20,Karen Axness,Booklist/Medialist,No,,Chloe Berger,FBNDDA806
804,9,1.2,9.1.2,83,1986,September/October ,Mysteries,61,62,Karen Axness,Booklist/Medialist,Yes,"Graphics: p. 62 person in bed reading with text ""tomorrow I would throw caution to the winds and start playing with fire""",Chloe Berger,FBNDDA807
805,9,1.2,9.1.2,83,1986,September/October ,Children's Books,63,63,Ruth Rhinehart,Booklist/Medialist,Yes,"Graphics: three people drinking with straws out of cups shaped like feminism symbols/venus symbols, from Women in Development",Chloe Berger,FBNDDA808
806,9,1.2,9.1.2,83,1986,September/October ,Caribbean Women,33,34,Sisterwrite; Dorothy,Booklist/Medialist,Yes,"Graphics:
p. 34 covers of The Bridge of Beyond by Simone Schwarz-Bart and Beka Lamb by Zee Edgell",Chloe Berger,FBNDDA809
807,9,1.2,9.1.2,83,1986,September/October ,Writing Wanted,24,24,Susanna J. Sturgis; Irene Zahava; Frances Rooney; [Alyson Publications]; [Naiad]; [Calyx]; [Herbooks]; Kathryn Ptacek;,Advertisements,No,,Chloe Berger,FBNDDA810
808,9,1.2,9.1.2,83,1986,September/October ,Susanna Sturgis on Science Fiction,65,66,Susanna Sturgis,Booklist/Medialist,No,,Chloe Berger,FBNDDA811
809,9,1.2,9.1.2,83,1986,September/October ,New Earth Needs Owner,20,20,The Women Of New Earth: Ellen Beeler; Lorna Helmig; Carol Matthews; Carol Smith; Donna Farber; Marihelen Hatcher; Doorie Phillips;,Advertisements,Yes,Graphics: logo for New Earth books & records,Chloe Berger,FBNDDA812
810,9,1.2,9.1.2,83,1986,September/October ,Daedalus Books - Committed to Very Good Books at Very Low Prices,3,3,Unknown,Advertisements,Yes,"Graphics:
p. 3 woman sitting at desk with dog at her feet",Chloe Berger,FBNDDA813
811,9,1.2,9.1.2,83,1986,September/October ,Plain Text: Essays by Nancy Mairs,17,17,Unknown,Advertisements,No,,Chloe Berger,FBNDDA814
812,9,1.2,9.1.2,83,1986,September/October ,Parents of Lesbians and Gays Speak Out,19,19,Unknown,Advertisements,Yes,"Graphics: cover of Beyond Acceptance by Carolyn Welch Griffin, Marian J. Wirth, and Arthur G. Wirth",Chloe Berger,FBNDDA815
813,9,1.2,9.1.2,83,1986,September/October ,Margaret Randall VS. INS,21,21,Unknown,News Feature,Yes,#NAME?,Chloe Berger,FBNDDA816
814,9,1.2,9.1.2,83,1986,September/October ,Women's Brigade to Nicaragua December 6-20,21,21,Unknown,Advertisements,Yes,Graphics: woman holding/harvesting plants,Chloe Berger,FBNDDA817
815,9,1.2,9.1.2,83,1986,September/October ,Trivia,22,22,Unknown,Short News,No,,Chloe Berger,FBNDDA818
816,9,1.2,9.1.2,83,1986,September/October ,Feminist Booking in South Africa,23,23,Unknown,Short News,No,,Chloe Berger,FBNDDA819
817,9,1.2,9.1.2,83,1986,September/October ,Djuna: The Formidable Miss Barnes,24,24,Unknown,Advertisements,No,,Chloe Berger,FBNDDA820
818,9,1.2,9.1.2,83,1986,September/October ,"Humanspace Notes, Letters & Volunteers",26,26,Unknown,Short News,No,,Chloe Berger,FBNDDA821
819,9,1.2,9.1.2,83,1986,September/October ,They Went That-A-Way,27,27,Unknown,They went that-a-way,Yes,"Graphics: CWS: Post Nairobi graphic of two women walking through field, text below says ""Traveller, there is no path. Paths are made by walking.""",Chloe Berger,FBNDDA822
820,9,1.2,9.1.2,83,1986,September/October ,The 'Women of Africa' Series from Zimbabwe Publishing House,35,35,Unknown,Presslist,Yes,"Graphics: logo for 'Women of Africa,' three Women's faces; covers of Zimbabwean Women in Industry and Women's Problems",Chloe Berger,FBNDDA823
821,9,1.2,9.1.2,83,1986,September/October ,Zed Books on Third World Women,40,41,Unknown,Advertisements,Yes,"Graphics:
p. 40 cover of South African Women on the Move
p. 41 covers of Feminism and Nationalism in the Third World by Kumari Jayawardena, Patriarchy and Accumulation on a World Scale by Maria Mies, and Daughters of Independence by Joanna Liddle and Rama Joshi",Chloe Berger,FBNDDA824
822,9,1.2,9.1.2,83,1986,September/October ,The Radical Bookseller,43,43,Unknown,Advertisements,No,,Chloe Berger,FBNDDA825
823,9,1.2,9.1.2,83,1986,September/October ,The Century's Daughter,44,44,Unknown,Advertisements,Yes,Graphics: photo of row of houses,Chloe Berger,FBNDDA826
824,9,1.2,9.1.2,83,1986,September/October ,Women's Review,45,45,Unknown,Advertisements,Yes,Graphics: woman running holding large pencil,Chloe Berger,FBNDDA827
825,9,1.2,9.1.2,83,1986,September/October ,Feminist Theology from Orbis,46,46,Unknown,Advertisements,Yes,Graphics: photos of Mercy Amba Oduyoye and Sharon D. Welch,Chloe Berger,FBNDDA828
826,9,1.2,9.1.2,83,1986,September/October ,Womenwrite Press,46,46,Unknown,Advertisements,No,,Chloe Berger,FBNDDA829
827,9,1.2,9.1.2,83,1986,September/October ,International Resources,47,47,Unknown,Advertisements,Yes,Graphics: logo for Turnaround Distribution,Chloe Berger,FBNDDA830
828,9,1.2,9.1.2,83,1986,September/October ,Women's History T-Shirts,60,60,Unknown,Advertisements,No,,Chloe Berger,FBNDDA831
829,9,1.2,9.1.2,83,1986,September/October ,The Truth About Women,49,49,Unknown,Advertisements,No,,Chloe Berger,FBNDDA832
830,9,1.2,9.1.2,83,1986,September/October ,Laura Gilpin,50,50,Unknown,Advertisements,No,,Chloe Berger,FBNDDA833
831,9,1.2,9.1.2,83,1986,September/October ,Hispanic Women Write Fiction,62,62,Unknown,Advertisements,No,,Chloe Berger,FBNDDA834
832,9,1.2,9.1.2,83,1986,September/October ,Double Nocturne,64,64,Unknown,Advertisements,Yes,Graphics: woman and man gazing at each other in front of futuristic buildings,Chloe Berger,FBNDDA835
833,9,1.2,9.1.2,83,1986,September/October ,Silverglass,65,65,Unknown,Advertisements,No,,Chloe Berger,FBNDDA836
834,9,1.2,9.1.2,83,1986,September/October ,Working Inside Out: Tools for Change,66,66,Unknown,Advertisements,Yes,Graphics: Outline of women figures,Chloe Berger,FBNDDA837
835,9,1.2,9.1.2,83,1986,September/October ,From Our Own Presses,67,69,Unknown,Presslist,Yes,"Graphics:
p. 67 Sue Beasley cartoon from Lesbian Mothers Legal Handbook, cartoon of girl standing on swing next to boy sitting on swing, girl says ""where does your mum work?"" and boy says ""well. . . one works in a nursery and the other's learning woodwork""
p. 68 cover of The Love of Good Women by Isabel Miller",Chloe Berger,FBNDDA838
836,9,1.2,9.1.2,83,1986,September/October ,September - Harcourt Brace Jovanovich,70,70,Unknown,Advertisements,Yes,"Graphics: covers of Henry and June, Delta of Venus, and Little Birds by Anais Nin",Chloe Berger,FBNDDA839
837,9,1.2,9.1.2,83,1986,September/October ,Gossip: A Journal of Lesbian Feminist Ethics,68,68,Unknown,Advertisements,No,,Chloe Berger,FBNDDA840
838,9,1.2,9.1.2,83,1986,September/October ,The Little School,69,69,Unknown,Advertisements,Yes,Graphics: person blindfolded,Chloe Berger,FBNDDA841
839,9,1.2,9.1.2,83,1986,September/October ,From the Small Presses,71,73,Unknown,Presslist,Yes,"Graphics:
p. 71 from LAWG Newsletter/Canada graphic of school of fish in shape of fish eating large fish",Chloe Berger,FBNDDA842
840,9,1.2,9.1.2,83,1986,September/October ,"Hear the Silence, A Faith of One's Own",72,72,Unknown,Advertisements,Yes,Graphics: covers of Hear the Silence by Irene Zahava and A Faith of One's Own by Barbara Zanotti,Chloe Berger,FBNDDA843
841,9,1.2,9.1.2,83,1986,September/October ,West End Press Multicultural Series,73,73,Unknown,Advertisements,Yes,Graphics: man playing guitar,Chloe Berger,FBNDDA844
842,9,1.2,9.1.2,83,1986,September/October ,Calendars,74,75,Unknown,Booklist/Medialist,Yes,"Graphics: p. 74 cover of British Women Artists Diary 1987
p. 75 cover of Moondance",Chloe Berger,FBNDDA845
843,9,1.2,9.1.2,83,1986,September/October ,Magazines,75,75,Unknown,Booklist/Medialist,No,,Chloe Berger,FBNDDA846
844,9,1.2,9.1.2,83,1986,September/October ,Women Writing About Women,76,76,Unknown,Advertisements,No,,Chloe Berger,FBNDDA847
845,9,1.2,9.1.2,83,1986,September/October ,And on Publisher's Row,77,79,Unknown,Presslist,Yes,"Graphics: p. 78 UNECA, Women in Development illustration of two women",Chloe Berger,FBNDDA848
846,9,1.2,9.1.2,83,1986,September/October ,Classified Ads,80,80,Unknown,Advertisements,Yes,"Graphics: by Kim, outline of nude woman with open book resting on her face",Chloe Berger,FBNDDA849
847,9,1.2,9.1.2,83,1986,September/October ,Advertisements,81,83,Unknown,Advertisements,Yes,"Graphics: p. 82 photo of three women, two embracing and one laying in front on them",Chloe Berger,FBNDDA850
848,9,1.2,9.1.2,83,1986,September/October ,Women Writers: Finland,34,34,Women Writers In Osterbotten,Advertisements,No,,Chloe Berger,FBNDDA851
849,9,3.4,09.3.4,90,1987,January/February,Notes from the Computer Table,1,2,Carol Seajay,Editor's Note,Yes,"-Northern California Booksellers Association's legal victory in antitrust suit against Avon's illegal discounts to chain stores.
Graphics: p. 1 and p. 2 books;",Chloe Berger,FBNDDA852
850,9,3.4,09.3.4,90,1987,January/February,International Booking,3,4,Carol Seajay,News Feature,Yes,"-Importance of communication among feminist booksellers; concern about books that get published in one country but never make it abroad
Graphics: p. 3 and p. 4 open books with paper airplanes flying out of them, from Booklegger Archives;",Chloe Berger,FBNDDA853
851,9,3.4,09.3.4,90,1987,January/February,FBN On the Road Again,11,12,Carol Seajay,Short News,Yes,"Graphics: p. 11 from Menopause, Naturally, graphic by Marcia Quackenbush, woman driving a tractor;",Chloe Berger,FBNDDA854
852,9,3.4,09.3.4,90,1987,January/February,"Morals, Politics & Importing Books",9,10,Carol Seajay; Ruth Gottstein,Other,Yes,"-A phone interview
Graphics: p. 9 six women talking on the phone, behind a large rotary dial phone;",Chloe Berger,FBNDDA855
853,9,3.4,09.3.4,90,1987,January/February,Gay and Lesbian Books for Young Adults,24,25,Christine Jenkins,Booklist/Medialist,Yes,Graphics: p. 24 Period graphic of woman gesturing to three people; p. 25 Period graphic of two people holding hands walking on the beach,Chloe Berger,FBNDDA856
854,9,3.4,09.3.4,90,1987,January/February,Letters,5,8,Donna [Giovanni's Room]; Barbara [Naiad Press]; Betsy Nuse; Susanna Sturgis; The Women's Press [Julie Twichell; Lisa Mischke; Josie Brown; Lee Mosswood; Cheryl Deyoung; Bo Brown; Annie Armstrong]; Barbara Wilson; Marilyn Frye;,Letters,Yes,Graphics: p. 7 woman reading inside lightbulb,Chloe Berger,FBNDDA857
855,9,3.4,09.3.4,90,1987,January/February,Customary Treatment?,17,17,Gcn; The London Gay Times; British Bookseller,Unknown,Yes,Graphic: photo of damaged book,Chloe Berger,FBNDDA858
856,9,3.4,09.3.4,90,1987,January/February,The Athene Series Call for Manuscripts,39,39,Gloria Bowles; Renate D. Klein,Advertisements,No,,Chloe Berger,FBNDDA859
857,9,3.4,09.3.4,90,1987,January/February,Short Raves,28,28,Helaine Harris,Short News,Yes,Graphic: Cover of Ghost Dance by Carole Maso,Chloe Berger,FBNDDA860
858,9,3.4,09.3.4,90,1987,January/February,Writing Wanted,13,13,Jahnet Hewsick; [Lodestar Books]; Ann [Women; Children First; Chicago]; Carr & Yates [Minneapolis]; [Word Weavers]; [The Women's Press];,Advertisements,No,,Chloe Berger,FBNDDA861
859,9,3.4,09.3.4,90,1987,January/February,Mysteries,61,61,Karen Axness,Booklist/Medialist,No,,Chloe Berger,FBNDDA862
860,9,3.4,09.3.4,90,1987,January/February,Mass Markets,88,88,Karen Axness,Booklist/Medialist,Yes,"Graphics: by Kim, outline of nude woman with open book resting on her face",Chloe Berger,FBNDDA863
861,9,3.4,09.3.4,90,1987,January/February,University Press Ordering,35,35,Kris Hoover,Short News,No,,Chloe Berger,FBNDDA864
862,9,3.4,09.3.4,90,1987,January/February,Lesbian Books & Univ Publishing,37,38,Rose Katz,Booklist/Medialist,Yes,Graphics: p. 37 cover of Women of the Left Bank; p. 38 bookshelf with cat bookends,Chloe Berger,FBNDDA865
863,9,3.4,09.3.4,90,1987,January/February,From the University Presses,47,59,Rose Katz,Presslist,Yes,"Graphics: p. 47 teacher gesturing and reading book to her students [artist signature unreadable]; p. 48 from Women of the Left Bank, abstract design with text ""Little Review Exiles' Number""; p. 49 woman writing; p. 50 photo from Women of the Left Bank captioned ""Nancy Cunard at the Hours Press, Réanville, France""; p. 51 photo from Women of the Left Bank captioned ""Nancy Cunard with an Hours Press publication""; p. 53 side profile of woman writing; p. 54 column in the shape of a woman reading a scroll; p. 55 woman holding open book; p. 56 illustration of nun (seemingly) from Texas Women; p. 57 several book covers; p. 59 cartoon by Alison Bechdel from Dykes to Watch Out For, captioned ""K is for Kate, a confirmed academic."" Cartoon is woman at desk writing with books spread before her, books include Fear and Trembling and Critique of Pure Reason;",Chloe Berger,FBNDDA866
