author,author_gender,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year,translator
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,Ne nézz vissza,Hungarian,2009,"Szöllősi , Adrienne"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,湖のほとりで,Japanese,2011,"Narikawa, Hiroko yaku"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,Neatsigre̢žk,Lithuanian,2011,"Norvaišaitė-Aleliūnienė, Ignė"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,Pus,Turkish,2011,"Tezcan Yanar, Sevınc̢"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,Ne pogleždaj nazad,Bulgarian,2012,"Кънева, Eва"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,Neobzeraj sa,Slovak,2014,"Demjánová, Zuzana"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,No mires atrás,Spanish,2017,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Se deg ikke tilbake!,Norwegian,1996,به عقب نگاه نکن,Persian,2019,اعظم هدایتی
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Sá er úlfinn óttast,Icelandic,2000,"Árnadóttir, Erna"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Wer hat Angst vorm bösen Wolf,German,2000,"Haefs, Gabriele"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Den som fruktar vargen,Swedish,2000,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Wie de wolf vreest,Dutch,2001,"Smit, Annemarie"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,¿Quién teme al lobo?,Spanish,2002,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,He who fears the wolf,English,2003,"David, Felicity"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Ken sutta pelkää,Finnish,2004,"Teva, Tarja"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Celui qui a peur du loup,French,2005,"Fouillet, Alex"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Chi ha paura del lupo?,Italian,2005,"Marocco, Pierina M."
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Den der frygter ulven,Danish,2005,"Poder, Helga"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,누가 사악한 늑대를 두려워하는가,Korean,2006,김승욱
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Kto się boi dzikiej bestii,Polish,2008,"Śmietana, Rafał"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Quem tem medo do lobo,Portuguese,2009,"Abreu, Fernanda"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Aki fél a farkastól,Hungarian,2010,"Szöllősi , Adrienne"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Bijantis vilko,Lithuanian,2012,"Norvaišaitė-Aleliūnienė, Ignė"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Göl : bir Norveç polisiyesi dedektif Konrad Sejer macerası,Turkish,2012,"Tezcan, Sevınç S."
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Kojto se strachuva ot mečki-,Bulgarian,2012,"Кънева, Eва"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Не бойся волков,Russian,2013,"Наумовой, Анастасии"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Kto sa bojí vlka,Slovak,2014,"Demjánová, Zuzana"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Koj se plaši od volkot,Macedonian,2016,"Rudik, Nina"
"Fossum, Karin",f,Den som frykter ulven,Norwegian,1997,Tko se vuka boji,Croatian,2017,"Majnarić, Anja"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,När djävulen håller ljuset,Swedish,2000,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Piru valoa kantaa,Finnish,2000,"Teva, Tarja"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Når djævelen holder lyset,Danish,2001,"Jessen, Ida"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,De duivel draagt het licht,Dutch,2002,"Smit, Annemarie"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Dunkler Schlaf,German,2003,"Haefs, Gabriele"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,When the devil holds the candle,English,2005,"David, Felicity"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Şeytanın Işığı,Turkish,2006,"Atılım Turan, Özgür"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Le diable tient la chandelle,French,2007,"Fouillet, Alex"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Za podszeptem diabła,Polish,2009,"Topczewska, Anna"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Az ördög tartja a gyertyát,Hungarian,2010,"Bence, Patat"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Kogato djavolŭt dŭrži svešta,Bulgarian,2010,"Savčeva, Zornica"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,A vela do demônio,Portuguese,2012,"Marques, Renato"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Ked' diabol svieti na cestu,Slovak,2015,"Demjánová, Zuzana"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Kad vrag drži svijeću,Croatian,2016,"Majnarić, Anja"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,La luz del diablo,Spanish,2017,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Djevelen holder lyset,Norwegian,1998,Kad đavo drži sveću,Serbian,2017,"Bilandzija, Sofija"
"Fossum, Karin",f,De gales hus,Norwegian,1999,De galnas hus,Swedish,2001,"Örnkloo, Ulf"
"Fossum, Karin",f,De gales hus,Norwegian,1999,Hullujenhuone,Finnish,2005,"Tamminen, Arvi"
"Fossum, Karin",f,De gales hus,Norwegian,1999,Het huis der dwazen,Dutch,2008,"Smit, Annemarie"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Stumme Schreie,German,2001,"Haefs, Gabriele"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Elskede Poona,Danish,2001,"Jessen, Ida"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Älskade Poona,Swedish,2001,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Rakas Poona,Finnish,2001,"Teva, Tarja"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Elsku Poona,Icelandic,2002,"Kristjánsson, Jón St."
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Amatissima Poona,Italian,2003,"Marocco, Pierina M."
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,De Indiase bruid,Dutch,2003,"Smit, Annemarie"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Calling out for you!,English,2005,"Barslund, Charlotte"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Sana Sesleniyorum,Turkish,2006,"Subaş, Elif"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,La mort indienne,French,2007,"Fouillet, Alex"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Una mujer en tu camino,Spanish,2008,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Armastatud Poona,Estonian,2008,"Kuuda, Maris"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,A noiva indiana,Portuguese,2009,"Mendonça da Cruz, José"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Utracona,Polish,2009,"Nakoniecznik, Arkadiusz"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Indiai feleség,Hungarian,2009,"Szöllősi , Adrienne"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Nevesta iz Mumbaja,Serbian,2010,"Popović, Tamara"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Indická nevěsta,Czech,2011,"Stehlíková, Karolína"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,ha-Kalah mi-Mombei,Hebrew,2012,"Hefer, Shira"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Βουβή κραυγή,Greek,2012,"Φρυδά, Έφη"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,璞娜的真相,Chinese,2012,杨怡
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Mi heṛats'ir : vep,Armenian,2014,"Aghabekyan, Karine ; Aghabekyan, Aleksandr"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Индийската съпруга,Bulgarian,2015,"Кънева, Eва"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Indická nevesta,Slovak,2016,"Demjánová, Zuzana"
"Fossum, Karin",f,Elskede Poona,Norwegian,2000,Dragă Poona,Romanian,2020,"Dromereschi, Iulia"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Schwarze Sekunden,German,2003,"Haefs, Gabriele"
"Fossum, Karin",f,Jonas Eckel,Norwegian,2002,Jonas Eckel,Danish,2003,"Jessen, Ida"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Sorte sekunder,Danish,2003,"Nielsen, Bjarne"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Svarta sekunder,Swedish,2003,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Jonas Eckel,Norwegian,2002,"Also, von mir aus",German,2004,"Haefs, Gabriele"
"Fossum, Karin",f,Jonas Eckel,Norwegian,2002,Jonas Eckel,Swedish,2004,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Zwarte seconden,Dutch,2004,"Smit, Annemarie"
"Fossum, Karin",f,Jonas Eckel,Swedish,2002,Gestrand,Dutch,2006,"Smit, Annemarie"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Black seconds,English,2007,"Barslund, Charlotte"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Secondes noires,French,2008,"Coursaud, Jean-Baptiste"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Mustat sekunnit,Finnish,2008,"Tamminen, Arvi"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Czarne sekundy,Polish,2012,"Kiszela, Marcin"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Segundos negros,Spanish,2013,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Черни секунди ;  Černi sekundi,Bulgarian,2017,"Todorova, Kalina"
"Fossum, Karin",f,Svarte sekunder,Norwegian,2002,Crne sekunde,Serbian,2018,"Bilandzija, Sofija"
"Fossum, Karin",f,Natt til fjerde november,Norwegian,2003,Natten til fjerde november,Danish,2004,"Jessen, Ida"
"Fossum, Karin",f,Natt til fjerde november,Norwegian,2003,Natt till den fjärde november,Swedish,2004,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Natt til fjerde november,Norwegian,2003,Marraskuun neljännen vastainen yö,Finnish,2005,"Savolainen, Katriina"
"Fossum, Karin",f,Natt til fjerde november,Norwegian,2003,Neljanda novembri öö,Estonian,2006,"Siiner, Maarja"
"Fossum, Karin",f,Natt til fjerde november,Norwegian,2003,De nacht van vier november,Dutch,2006,"Smit, Annemarie"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Drabet på Harriet Krohn,Danish,2005,"Jessen, Ida"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Mordet på Harriet Krohn,Swedish,2005,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,De moord op Harriet Krohn,Dutch,2005,"Smit, Annemarie"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Der Mord an Harriet Krohn,German,2006,"Haefs, Gabriele"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Harriet Krohnin murha,Finnish,2006,"Teva, Tarja"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Harriet Krohni mõrvalugu,Estonian,2013,"Vain, Eha"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,The murder of Harriet Krohn,English,2014,"Anderson, James"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Zabójstwo Harriet Krohn,Polish,2016,"Hygen, Elżbieta"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,El asesinato de Harriet Krohn,Spanish,2018,"Tollefsen, Lotte Katrine"
"Fossum, Karin",f,Drapet på Harriet Krohn,Norwegian,2004,Убийството на Хариет Крун,Bulgarian,2019,"Кънева, Eва"
"Fossum, Karin",f,Brudd,Norwegian,2006,Brud,Danish,2007,"Bratbjerg Hansen, Poul"
"Fossum, Karin",f,Brudd,Norwegian,2006,Brott,Swedish,2007,"Örnkloo, Ulf"
"Fossum, Karin",f,Brudd,Norwegian,2006,Murtuma,Finnish,2007,"Teva, Tarja"
"Fossum, Karin",f,Brudd,Norwegian,2006,Broken,English,2008,"Barslund, Charlotte"
"Fossum, Karin",f,Brudd,Norwegian,2006,Murdekoht,Estonian,2008,"Tooming, Sigrid"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Wer anders liebt,German,2008,"Haefs, Gabriele"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Den som älskar något annat,Swedish,2008,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Il bambino nel bosco,Italian,2008,"Podestà Heir, Margherita"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Den som elsker noget andet,Danish,2008,"Richardt Beck, Hanne"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Een andere voorkeur,Dutch,2008,"Smit, Annemarie"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Toisenlainen rakkaus,Finnish,2008,"Teva, Tarja"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,The water's edge,English,2009,"Barslund, Charlotte"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Aki mást szeret,Hungarian,2012,"Patat, Bence"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Kdo miluje jinak,Czech,2014,"Mrázová, Daniela"
"Fossum, Karin",f,Den som elsker noe annet,Norwegian,2007,Al final de la orilla,Spanish,2019,"Tollefsen, Lotte Katrine"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Den onda viljan,Swedish,2009,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Kwade wil,Dutch,2009,"Smit, Annemarie"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Bad intentions,English,2010,"Barslund, Charlotte"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Den onde vilje,Danish,2011,"Bratbjerg Hansen, Poul"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Böser Wille,German,2011,"Haefs, Gabriele"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Cattive intenzioni,Italian,2012,"Podestà, Margherita"
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,بدطینتان,Persian,2019,عباس کریمی‌عباسی
"Fossum, Karin",f,Den onde viljen,Norwegian,2008,Malas intenciones,Spanish,2020,"Tollefsen, Lotte Katrine"
"Fossum, Karin",f,Varsleren,Norwegian,2009,Döden skall du tåla,Swedish,2010,"Örnkloo, Ulf ; Örnkloo, Helena"
"Fossum, Karin",f,Varsleren,Norwegian,2009,Ettekuulutaja,Estonian,2010,"Siiner, Maarja"
"Fossum, Karin",f,Varsleren,Norwegian,2009,De waarschuwer,Dutch,2010,"Smit, Annemarie"
"Fossum, Karin",f,Varsleren,Norwegian,2009,Varoitus,Finnish,2010,"Teva, Tarja"
"Fossum, Karin",f,Varsleren,Norwegian,2009,"Al lupo, al lupo",Italian,2011,"Podestà, Margherita"
"Fossum, Karin",f,Varsleren,Norwegian,2009,The caller,English,2011,"Semmel, K. E."
"Fossum, Karin",f,Varsleren,Norwegian,2009,L'enfer commence maintenant,French,2012,"Sauvegrain, Eva"
"Fossum, Karin",f,Varsleren,Norwegian,2009,Eine undankbare Frau,German,2013,"Haefs, Gabriele"
"Fossum, Karin",f,Varsleren,Norwegian,2009,Provokatér,Czech,2013,"Stehlíková, Karolína"
"Fossum, Karin",f,Varsleren,Norwegian,2009,발신자,Korean,2015,최필원
"Fossum, Karin",f,Varsleren,Norwegian,2009,Elszabadul a pokol,Hungarian,2016,"Patat, Bence"
"Fossum, Karin",f,Varsleren,Norwegian,2009,Presagios,Spanish,2017,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Varsleren,Norwegian,2009,המבשר,Hebrew,2017,רות שפירא
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,Jeg kan se i mørke,Danish,2012,"Bratbjerg Hansen, Poul"
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,Jag kan se i mörkret,Swedish,2012,"Järnebrand, Margareta"
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,Ik kan in het donker zien,Dutch,2012,"Pijttersen, Lucy"
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,Minä näen pimeässä,Finnish,2012,"Teva, Tarja"
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,Ma näen pimedas,Estonian,2012,"Turmen, Enno"
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,I can see in the dark,English,2014,"Anderson, James"
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,야간시력,Korean,2014,박현주
"Fossum, Karin",f,Jeg kan se i mørket,Norwegian,2011,Yo veo en la oscuridad,Spanish,2017,"Baggethun, Kirsti ; Lorenzo, Asunción"
"Fossum, Karin",f,Carmen Zita og døden,Norwegian,2013,Carmen och döden,Swedish,2013,"Järnebrand, Margareta"
"Fossum, Karin",f,Carmen Zita og døden,Norwegian,2013,"Schlafe, mein Prinzchen, schlaf ein",German,2014,"Haefs, Gabriele"
"Fossum, Karin",f,Carmen Zita og døden,Norwegian,2013,Carmen Zita ja kuolema,Finnish,2014,"Tamminen, Arvi"
"Fossum, Karin",f,Carmen Zita og døden,Norwegian,2013,Carmen Zita ja surm,Estonian,2014,"Tooming, Sigrid"
"Fossum, Karin",f,Carmen Zita og døden,Norwegian,2013,Κάρμεν,Greek,2014,"Παπαγρηγοράκη, Δέσποινα"
"Fossum, Karin",f,Carmen Zita og døden,Norwegian,2013,The drowned boy,English,2015,"Dickson, Kari"
"Fossum, Karin",f,Helvetesilden,Norwegian,2014,Helveteselden,Swedish,2015,"Järnebrand, Margareta"
"Fossum, Karin",f,Helvetesilden,Norwegian,2014,Kättemaks,Estonian,2015,"Lumet, Elvi"
"Fossum, Karin",f,Helvetesilden,Norwegian,2014,Helvedesilden,Danish,2016,"Bratbjerg Hansen, Poul"
"Fossum, Karin",f,Helvetesilden,Norwegian,2014,Hellfire,English,2016,"Dickson, Kari"
"Fossum, Karin",f,Helvetesilden,Norwegian,2014,Veenbrand,Dutch,2016,"Pijttersen, Lucy"
"Fossum, Karin",f,Helvetesilden,Norwegian,2014,Höllenrose,German,2017,"Haefs, Gabriele"
"Fossum, Karin",f,Hviskeren,Norwegian,2016,Hviskeren,Danish,2017,"Bratbjerg Hansen, Poul"
"Fossum, Karin",f,Hviskeren,Norwegian,2016,Viskaren,Swedish,2017,"Järnebrand, Margareta"
"Fossum, Karin",f,Hviskeren,Norwegian,2016,De fluisteraar,Dutch,2017,"Pijttersen, Lucy"
"Fossum, Karin",f,Hviskeren,Norwegian,2016,The whisperer,English,2018,"Dickson, Kari"
"Fossum, Karin",f,Hviskeren,Norwegian,2016,Die Stille bringt den Tod,German,2019,"Haefs, Gabriele"
"Fossum, Karin",f,Formørkelsen,Norwegian,2018,Förmörkelsen,Swedish,2020,"Järnebrand, Margareta"
"Fossum, Karin",f,Formørkelsen,Norwegian,2018,De verduistering,Dutch,2020,"Maertens, Sofie ; Vanhee, Michiel"
"Fossum, Karin",f,Bakom synger døden,Norwegian,2020,Bag dem synger døden,Danish,2020,"Jessen, Ida"
"Fransson, Ramona",f,Dyrbar kärlek,Swedish,2005,Precious love,English,2013,"Bourque, Judith"
"Fransson, Ramona",f,Dyrbar kärlek,Swedish,2005,Kosztowna miłość,Polish,2019,"Łygaś, Wojciech"
"Fransson, Ramona",f,Mord i Skärhamn,Swedish,2007,Murder in Skarhamn,English,2014,"Bourque, Judith"
"Fransson, Ramona",f,Mord i Skärhamn,Swedish,2007,Mord in Skarhamn,German,2016,"Diepes, Astrid"
"Fransson, Ramona",f,Lyckohjulet,Swedish,2009,Lethal games,English,2016,"Bourque, Judith"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,Anđeo čuvar,Serbian,2018,"Bižić, Mirko"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,O Anjo-da-Guarda,Portuguese,2018,"Dias Correia, Mário"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,O Anjo-da-Guarda,Portuguese,2018,"Dias Correia, Mário"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,Skytsenglen,Danish,2018,"O'Neill von Essen, Sarah"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,Skytsenglen,Danish,2018,"O'Neill von Essen, Sarah"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,L'Angelo senza volto,Italian,2020,"Pastorino, Gloria"
"Frazier, Kevin & Arto Halonen",mm,The Guardian Angel - Suojelusenkeli,Finnish,2018,L'Angelo senza volto,Italian,2020,"Pastorino, Gloria"
"Fredensborg, Eva Marie",f,Én gang morder,Danish,2014,Non colpire due volte,Italian,2014,"Basso, Ingrid"
"Fredensborg, Eva Marie",f,Én gang morder,Danish,2014,Er wird töten,German,2016,"Stilzebach, Daniela"
"Fredriksson, Marianne",f,Gåtan,Swedish,1989,Gåten,Norwegian,2001,"Øvergaard, Kirsti"
"Fredriksson, Marianne",f,Gåtan,Swedish,1989,Lillemors Rätsel,German,2003,"Kapoun, Senta"
"Fredriksson, Marianne",f,Gåtan,Swedish,1989,Het mysterie,Dutch,2007,"Ruighaver, Anna"
"Friis, Agnete",f,Blitz,Danish,2017,Minnespusslet,Swedish,2017,"Holmqvist, Ninni"
"Friis, Agnete",f,Blitz,Danish,2017,Záblesk,Czech,2017,"Novotný, Robert"
"Friis, Agnete",f,Sommeren med Ellen,Danish,2017,The Summer of Ellen,English,2019,"Quirke, Kongerskov, Sinead"
"Friis, Agnete",f,Sommeren med Ellen,Danish,2017,Der Sommer mit Ellen,German,2020,"Alms, Thorsten"
"Frimansson, Inger",f,Handdockan,Swedish,1992,Die Handpuppe,German,2005,"Haefs, Gabriele"
"Frimansson, Inger",f,Fruktar jag intet ont,Swedish,1997,Pahaa pelkäämättä,Finnish,2011,"Rönkkö, Taina"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Hyvää yötä, rakkaani",Finnish,2001,"Menna, Outi"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Ar labu nakti, mans mīl̦otais",Latvian,2001,"Treimane, Mudīte"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Gute Nacht, mein Geliebter",German,2002,"Berf, Paul"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,La casa de hielo,Spanish,2002,"Pascual Söderbaum, Caterina"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Welterusten, mijn liefje",Dutch,2003,"Popma, Jasper"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,God natt min elskede,Norwegian,2005,"Roeim, Jørn"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Godnat, min elskede",Danish,2006,"Smith-Hansen, Asta"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Good night, my darling",English,2007,"Wideburg, Laura A."
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Bonne nuit, mon amour",French,2011,"Bruy, Carine"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Dobranoc, kochany",Polish,2011,"Pietrzak-Porwisz, Grażyna"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Dobroj noči, ljubovʹ moja",Russian,2011,"Samuelson, Elena ; Aljukov, I."
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,Guddo naito mai dārin,Japanese,2011,"Sasō, Suzuo"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Wan´an, qin´aide",Chinese,2011,"Tong, Xiaobei"
"Frimansson, Inger",f,God natt min älskade,Swedish,1998,"Leka nošč, ljubimi",Bulgarian,2014,"Gančeva, Vasa"
"Frimansson, Inger",f,Mannen med oxhjärtat,Swedish,1999,Häränsydäminen mies,Finnish,2000,"Menna, Outi"
"Frimansson, Inger",f,Mannen med oxhjärtat,Swedish,1999,Manden med oksehjertet,Danish,2000,"Smith-Hansen, Asta"
