author,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year
"Mehlum, Jan",Gylne tider,Norwegian,1996,Schöner Schein trügt,German,2002
"Mehlum, Jan",Kalde hender,Norwegian,1998,Koude handen,Dutch,2000
"Mehlum, Jan",Kalde hender,Norwegian,1998,Sind so kalte Hände : Roman,German,2000
"Mehlum, Jan",Kalde hender,Norwegian,1998,Kalla händer : kriminalroman,Swedish,2003
"Mehlum, Jan",Kalde hender,Norwegian,1998,Kolde hænder,Danish,2006
"Mehlum, Jan",Kalde hender,Norwegian,1998,Kalla händer : thriller,Swedish,2007
"Mehlum, Jan",Det annet kinn,Norwegian,1999,Die andere Wange : Roman,German,2003
"Mehlum, Jan",Madrugada,Norwegian,2009,Madrugada : roman kriminalistik,Albanian,2014
"Mehlum, Jan",For Guds skyld,Norwegian,2012,For Guds skyld,Danish,2008
"Mehlum, Jan",Ren samvittighet,Norwegian,2014,Kalte Wahrheit : Kriminalroman,German,2015
"Michelet, Jon",Orions belte,Norwegian,1977,Der Gürtel des Orion : Thriller,German,2016
"Michelet, Jon",Hvit som snø,Norwegian,1980,Bjalo kato snjag : kriminalen roman,Bulgarian,2016
"Michelet, Jon",Den gule djevelens by,Norwegian,1981,In letzter Sekunde : Thriller,German,2016
"Michelet, Jon",Mannen på motorsykkelen,Norwegian,1985,Mit tödlichem Auftrag : Thriller,German,2016
"Michelet, Jon",Den frosne kvinnen,Norwegian,2001,The frozen woman,English,2017
"Mjåset, Christer",Legen som visste for mye,Norwegian,2008,"Lekarz, który wiedział za dużo",Polish,2012
"Mjåset, Christer",Białe kruki,Norwegian,2012,Białe kruki,Polish,2014
"Mjåset, Christer",Det er du som er Bobby Fischer,Norwegian,2015,To ty jesteś Bobbym Fischerem,Polish,2016
"Mæhle, Lars",Den mørke porten,Norwegian,2013,La porta scura,Italian,2014
"Mæhle, Lars",Den mørke porten,Norwegian,2013,Herz aus Eis : ein Fall für Ina Grieg,German,2015
"Mæhle, Lars",Linnés dystre lærdom,Norwegian,2014,Ganz still und stumm : ein Fall für Ina Grieg,German,2016
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Flagermusmanden,Danish,2000
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Vleermuisman,Dutch,2000
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Fladdermusmannen,Swedish,2000
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Lepakkomies,Finnish,2001
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Der Fledermausmann : Roman,German,2002
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,L'homme chauve-souris : roman,French,2003
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Człowiek-nietoperz,Polish,2005
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Netopyr',Russian,2007
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Netopýří muž : norská detektivka,Czech,2008
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Netopyr,Ukranian,2011
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,The bat,English,2012
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Slepi miš,Serbian,2015
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,El murciélago,Spanish,2015
"Nesbø, Jo",Flaggermusmannen,Norwegian,1997,Prilepŭt,Bulgarian,2016
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Kakerlakkerne,Danish,2001
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Les cafards : roman,French,2003
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Kakerlaken : Kriminalroman,German,2007
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Kackerlackorna,Swedish,2007
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Torakat,Finnish,2010
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Karaluchy,Polish,2011
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Cockroaches,English,2013
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Tarakany,Russian,2013
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Targany,Ukranian,2013
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Cucarachas,Spanish,2015
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Tarakāni,Latvian,2016
"Nesbø, Jo",Kakerlakkene,Norwegian,1998,Chlebarkite,Bulgarian,2017
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Rødhals,Danish,2001
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Rödhake,Swedish,2002
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Rotkehlchen : Roman,German,2003
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Wraakuur,Dutch,2004
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Punarinta,Finnish,2005
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Krasnošejka,Russian,2005
"Nesbø, Jo",Rødstrupe,Norwegian,2000,The redbreast,English,2006
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Vörösbegy,Hungarian,2008
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Petirrojo,Spanish,2008
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Červenošijkata,Bulgarian,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Punarind,Estonian,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Rauðbrystingur,Icelandic,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Il pettirosso,Italian,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,コマドリの賭け : 上 ;  Komadori no kake : jō,Japanese,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,コマドリの賭け : 下 ;  Komadori no kake : ge,Japanese,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Raudongurklė : romanas,Lithuanian,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Crvendać,Serbian,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Taščica,Slovenian,2009
"Nesbø, Jo",Rødstrupe,Norwegian,2000,De roodborst,Dutch,2010
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Adom he-ḥazeh,Hebrew,2010
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Taṣfīyat al-Khawanah : ravayah,Arabic,2011
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Zhi geng niao de du zhu,Chinese,2011
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Czerwone Gardło,Polish,2011
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Červenka,Czech,2014
"Nesbø, Jo",Rødstrupe,Norwegian,2000,Chim cổ đỏ,Vietnamese,2015
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Sorgenfri,Danish,2004
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Die Fährte : Roman,German,2004
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Smärtans hus,Swedish,2004
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Zes seconden te laat,Dutch,2005
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Suruton,Finnish,2005
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Rue Sans-Souci : roman,French,2005
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Nemesis,English,2008
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Nemeszisz,Hungarian,2008
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Nemezida,Bulgarian,2010
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Muretu,Estonian,2010
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Odmazda,Serbian,2010
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Intiqām : ravayah,Arabic,2011
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Fu chou nu shen de cheng fa,Chinese,2011
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Nemesis,Czech,2011
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Atriebes dieviete,Latvian,2011
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Trzeci klucz,Polish,2011
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Brezskrbno,Slovenian,2011
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Nemezida,Russian,2013
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Qisas ilahəsi,Azerbaijani,2015
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Odmazda,Macedonian,2015
"Nesbø, Jo",Sorgenfri,Norwegian,2002,Nemesis : en Harry Hole-thriller,Swedish,2016
"Nesbø, Jo",Marekors,Norwegian,2003,Marekors,Danish,2005
"Nesbø, Jo",Marekors,Norwegian,2003,The devil's star,English,2005
"Nesbø, Jo",Marekors,Norwegian,2003,Djävulsstjärnan,Swedish,2005
"Nesbø, Jo",Marekors,Norwegian,2003,Veritimantit,Finnish,2006
"Nesbø, Jo",Marekors,Norwegian,2003,L'étoile du diable,French,2006
"Nesbø, Jo",Marekors,Norwegian,2003,Das fünfte Zeichen : Kriminalroman,German,2006
"Nesbø, Jo",Marekors,Norwegian,2003,Pentagrama : romanas,Lithuanian,2006
"Nesbø, Jo",Marekors,Norwegian,2003,Dodelijk patroon,Dutch,2010
"Nesbø, Jo",Marekors,Norwegian,2003,Boszorkányszög,Hungarian,2010
"Nesbø, Jo",Marekors,Norwegian,2003,La estrella del diablo,Spanish,2010
"Nesbø, Jo",Marekors,Norwegian,2003,Пентаграма ;  Pentagrama,Bulgarian,2011
"Nesbø, Jo",Marekors,Norwegian,2003,Mogui de faze,Chinese,2011
"Nesbø, Jo",Marekors,Norwegian,2003,Vereteemandid,Estonian,2011
"Nesbø, Jo",Marekors,Norwegian,2003,Djöflastjarnan,Icelandic,2011
"Nesbø, Jo",Marekors,Norwegian,2003,Solomonovo slovo,Serbian,2011
"Nesbø, Jo",Marekors,Norwegian,2003,Pentagram,Czech,2012
"Nesbø, Jo",Marekors,Norwegian,2003,al-Almās al-damawī,Arabic,2013
"Nesbø, Jo",Marekors,Norwegian,2003,Şeytanın ulduzu,Azerbaijani,2015
"Nesbø, Jo",Frelseren,Norwegian,2005,Frelseren,Danish,2006
"Nesbø, Jo",Frelseren,Norwegian,2005,Frälsaren,Swedish,2006
"Nesbø, Jo",Frelseren,Norwegian,2005,Der Erlöser : Kriminalroman,German,2007
"Nesbø, Jo",Frelseren,Norwegian,2005,La ragazza senza volto,Italian,2009
"Nesbø, Jo",Frelseren,Norwegian,2005,Pelastaja,Finnish,2010
"Nesbø, Jo",Frelseren,Norwegian,2005,A megváltó,Hungarian,2010
"Nesbø, Jo",Frelseren,Norwegian,2005,Wybawiciel,Polish,2011
"Nesbø, Jo",Frelseren,Norwegian,2005,Spasitelja,Bulgarian,2012
"Nesbø, Jo",Frelseren,Norwegian,2005,Spasitel,Czech,2012
"Nesbø, Jo",Frelseren,Norwegian,2005,Le sauveur : une enquête de l'inspecteur Harry Hole,French,2012
"Nesbø, Jo",Frelseren,Norwegian,2005,al-Munqidh : riwāyah,Arabic,2013
"Nesbø, Jo",Frelseren,Norwegian,2005,The redeemer,English,2013
"Nesbø, Jo",Frelseren,Norwegian,2005,Glābējs,Latvian,2013
"Nesbø, Jo",Frelseren,Norwegian,2005,Spasitel',Russian,2013
"Nesbø, Jo",Frelseren,Norwegian,2005,Spasitelj,Serbian,2013
"Nesbø, Jo",Frelseren,Norwegian,2005,El redentor,Spanish,2017
"Nesbø, Jo",Snømannen,Norwegian,2007,Snemanden,Danish,2007
"Nesbø, Jo",Snømannen,Norwegian,2007,Lumiukko,Finnish,2008
"Nesbø, Jo",Snømannen,Norwegian,2007,Le bonhomme de neige,French,2008
"Nesbø, Jo",Snømannen,Norwegian,2007,Schneemann : Kriminalroman,German,2008
"Nesbø, Jo",Snømannen,Norwegian,2007,Snömannen,Swedish,2008
"Nesbø, Jo",Snømannen,Norwegian,2007,De sneeuwman,Dutch,2009
"Nesbø, Jo",Snømannen,Norwegian,2007,The snowman,English,2011
"Nesbø, Jo",Snømannen,Norwegian,2007,Pierwszy ṡnieg,Polish,2011
"Nesbø, Jo",Snømannen,Norwegian,2007,Xue ren,Chinese,2012
"Nesbø, Jo",Snømannen,Norwegian,2007,Hóember,Hungarian,2012
"Nesbø, Jo",Snømannen,Norwegian,2007,Sneško,Serbian,2013
"Nesbø, Jo",Snømannen,Norwegian,2007,El muñeco de nieve,Spanish,2013
"Nesbø, Jo",Snømannen,Norwegian,2007,Rajul al-thalj : riwāyah,Arabic,2014
"Nesbø, Jo",Snømannen,Norwegian,2007,Snežak,Slovenian,2015
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Headhunterne : roman,Danish,2008
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Headhunters,Dutch,2010
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Headhunter : Thriller,German,2010
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Huvudjägarna,Swedish,2010
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Lovci na glavi,Bulgarian,2011
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Lovci hlav,Czech,2011
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Headhunters,English,2011
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Kukkulan kuningas,Finnish,2011
"Nesbø, Jo",Hodejegerne,Norwegian,2008,猎头游戏 ;  Lie tou you xi,Chinese,2013
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Lovci na glavi,Macedonian,2013
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Myslyvci za golovamy,Ukranian,2013
"Nesbø, Jo",Hodejegerne,Norwegian,2008,T'avebze monadireebi,Georgian,2015
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Galvu̢ medžiotojai,Lithuanian,2015
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Охотники за головами ;  Ochotniki za golovami,Russian,2018
"Nesbø, Jo",Hodejegerne,Norwegian,2008,Peakütid,Estonian,2020
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Panserhjerte,Danish,2009
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Leopard : Kriminalroman,German,2010
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Pansarhjärta,Swedish,2010
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Het pantserhart,Dutch,2011
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Panssarisydän,Finnish,2011
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Le léopard,French,2011
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Lie bao,Chinese,2012
"Nesbø, Jo",Panserhjerte,Norwegian,2009,The leopard,English,2012
"Nesbø, Jo",Panserhjerte,Norwegian,2009,al-Fahad,Arabic,2014
"Nesbø, Jo",Panserhjerte,Norwegian,2009,Leopardŭt,Bulgarian,2014
"Nesbø, Jo",Panserhjerte,Norwegian,2009,El leopardo,Spanish,2014
"Nesbø, Jo",Gjenferd,Norwegian,2011,Genfærd,Danish,2011
"Nesbø, Jo",Gjenferd,Norwegian,2011,De schim,Dutch,2011
"Nesbø, Jo",Gjenferd,Norwegian,2011,Aave,Finnish,2011
"Nesbø, Jo",Gjenferd,Norwegian,2011,Die Larve : Kriminalroman,German,2011
"Nesbø, Jo",Gjenferd,Norwegian,2011,Gengångare,Swedish,2011
"Nesbø, Jo",Gjenferd,Norwegian,2011,Phantom,English,2012
"Nesbø, Jo",Gjenferd,Norwegian,2011,Kísértet,Hungarian,2013
"Nesbø, Jo",Gjenferd,Norwegian,2011,Pryvyd,Ukranian,2013
"Nesbø, Jo",Gjenferd,Norwegian,2011,Fantom,Bulgarian,2014
"Nesbø, Jo",Gjenferd,Norwegian,2011,Prizrak,Russian,2014
"Nesbø, Jo",Gjenferd,Norwegian,2011,Spoks,Latvian,2015
"Nesbø, Jo",Gjenferd,Norwegian,2011,Fantasma,Spanish,2015
"Nesbø, Jo",Politi,Norwegian,2013,Politi,Danish,2013
"Nesbø, Jo",Politi,Norwegian,2013,Poliisi,Finnish,2013
"Nesbø, Jo",Politi,Norwegian,2013,Koma : Kriminalroman,German,2013
"Nesbø, Jo",Politi,Norwegian,2013,Police,Hungarian,2013
"Nesbø, Jo",Politi,Norwegian,2013,Polis,Swedish,2013
"Nesbø, Jo",Politi,Norwegian,2013,Politsei,Estonian,2014
"Nesbø, Jo",Politi,Norwegian,2013,Policija,Russian,2014
"Nesbø, Jo",Politi,Norwegian,2013,Policija,Bulgarian,2015
"Nesbø, Jo",Politi,Norwegian,2013,Policie,Czech,2015
"Nesbø, Jo",Politi,Norwegian,2013,Police : une enquête de l'inspecteur Harry Hole,French,2015
"Nesbø, Jo",Politi,Norwegian,2013,Policía,Spanish,2016
"Nesbø, Jo",Sønnen,Norwegian,2014,Sønnen : kriminalroman,Danish,2014
"Nesbø, Jo",Sønnen,Norwegian,2014,De zoon,Dutch,2014
"Nesbø, Jo",Sønnen,Norwegian,2014,The son,English,2014
"Nesbø, Jo",Sønnen,Norwegian,2014,Isänsä poika,Finnish,2014
"Nesbø, Jo",Sønnen,Norwegian,2014,Sonen,Swedish,2014
"Nesbø, Jo",Sønnen,Norwegian,2014,Syn,Czech,2015
"Nesbø, Jo",Sønnen,Norwegian,2014,Le fils,French,2015
"Nesbø, Jo",Sønnen,Norwegian,2014,Der Sohn : Kriminalroman,German,2015
"Nesbø, Jo",Sønnen,Norwegian,2014,Dēls,Latvian,2016
"Nesbø, Jo",Sønnen,Norwegian,2014,Sūnus,Lithuanian,2016
"Nesbø, Jo",Sønnen,Norwegian,2014,Ngưới con trai,Vietnamese,2016
"Nesbø, Jo",Sønnen,Norwegian,2014,L'Hereu,Catalan,2018
"Nesbø, Jo",Sønnen,Norwegian,2014,Синът ;  Sinŭt,Bulgarian,2020
"Nesbø, Jo",Blod på snø,Norwegian,2015,Krev na sněhu,Czech,2015
"Nesbø, Jo",Blod på snø,Norwegian,2015,Bloed op sneeuw,Dutch,2015
"Nesbø, Jo",Blod på snø,Norwegian,2015,Blood on snow,English,2015
"Nesbø, Jo",Blod på snø,Norwegian,2015,Blood on snow : der Auftrag : Thriller,German,2015
"Nesbø, Jo",Blod på snø,Norwegian,2015,Kraujas ant sniego,Lithuanian,2015
"Nesbø, Jo",Blod på snø,Norwegian,2015,Blod på snö,Swedish,2015
"Nesbø, Jo",Blod på snø,Norwegian,2015,Blood on snow : das Versteck : Kriminalroman,German,2016
"Nesbø, Jo",Blod på snø,Norwegian,2015,Veri lumel,Estonian,2017
"Nesbø, Jo",Blod på snø,Norwegian,2015,Krv na snegu,Serbian,2017
"Nesbø, Jo",Blod på snø,Norwegian,2015,Кръв по снега ;  Krŭv po snega,Bulgarian,2018
"Nesbø, Jo",Blod på snø,Norwegian,2015,Blood on snow : Der Auftrag & Das Versteck : Die Blood on Snow-Thriller in einem Band,German,2018
"Nesbø, Jo",Blod på snø,Norwegian,2015,Sang a la neu,Catalan,2020
"Nesbø, Jo",Mere blod,Norwegian,2015,Půlnoční slunce : krev na sněhu II,Czech,2015
"Nesbø, Jo",Mere blod,Norwegian,2015,Middernachtzon,Dutch,2016
"Nesbø, Jo",Mere blod,Norwegian,2015,Midnight sun,English,2016
"Nesbø, Jo",Mere blod,Norwegian,2015,Vidurnakčio saulė,Lithuanian,2016
"Nesbø, Jo",Mere blod,Norwegian,2015,Ponoćno sunce,Serbian,2017
"Nesbø, Jo",Mere blod,Norwegian,2015,Среднощно слънце ;  Srednoštno slŭnce,Bulgarian,2019
"Nesbø, Jo",Mere blod,Norwegian,2015,Sol de sang,Catalan,2020
"Nesbø, Jo",Mere blod,Norwegian,2015,И прольется кровь ;  I prol'etsja krov',Russian,2020
"Nesbø, Jo",Tørst,Norwegian,2017,De dorst,Dutch,2017
"Nesbø, Jo",Tørst,Norwegian,2017,The thirst,English,2017
"Nesbø, Jo",Tørst,Norwegian,2017,Jano,Finnish,2017
"Nesbø, Jo",Tørst,Norwegian,2017,Durst : Kriminalroman,German,2017
"Nesbø, Jo",Tørst,Norwegian,2017,Sete,Italian,2017
"Nesbø, Jo",Tørst,Norwegian,2017,Janu,Estonian,2018
"Nesbø, Jo",Tørst,Norwegian,2017,Þorsti,Icelandic,2018
"Nesbø, Jo",Tørst,Norwegian,2017,Slāpes,Latvian,2018
"Nesbø, Jo",Tørst,Norwegian,2017,Törst,Swedish,2018
"Nesbø, Jo",Tørst,Norwegian,2017,La sed,Spanish,2019
"Nesbø, Jo",Macbeth,Norwegian,2018,Macbeth,Finnish,2018
"Nesbø, Jo",Macbeth,Norwegian,2018,Macbeth : Thriller,German,2018
"Nesbø, Jo",Macbeth,Norwegian,2018,Makbetas : romanas,Lithuanian,2018
"Nesbø, Jo",Macbeth,Norwegian,2018,Macbeth : Makbet Szekspira opowiedziany na nowo,Polish,2018
"Nesbø, Jo",Macbeth,Norwegian,2018,Macbeth : Macbeth de William Shakespeare reimaginat,Romanian,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Ganivet,Catalan,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Knife,English,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Veitsi,Finnish,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Messer : ein Fall für Harry Hole,German,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Nazis,Latvian,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Nož,Serbian,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Cuchillo,Spanish,2019
"Nesbø, Jo",Kniv,Norwegian,2019,Kniv,Swedish,2019
"Nesbø, Jo",Kongeriket,Norwegian,2020,The Kingdom,English,2020
"Nesbø, Jo",Kongeriket,Norwegian,2020,Kungariket,Swedish,2020
"Nore, Aslak",Ulvefellen,Norwegian,2017,Ulvefælden : spændingsroman,Danish,2020
"Nygårdshaug, Gert",Honningkrukken,Norwegian,1985,Der Honigkrug,German,2007
"Nygårdshaug, Gert",Jegerdukken,Norwegian,1987,Der Fliegenfischer : Kriminalroman,German,2008
"Nygårdshaug, Gert",Mengele zoo,Norwegian,1989,Mengele Zoo : roman,Danish,2010
"Nygårdshaug, Gert",Mengele zoo,Norwegian,1989,Le zoo de Mengele : roman,French,2014
"Nygårdshaug, Gert",Mengele zoo,Norwegian,1989,Mengele zoo,Spanish,2017
"Nygårdshaug, Gert",Mengele zoo,Norwegian,1989,Mengeleho Zoo,Czech,2018
"Nygårdshaug, Gert",Mengele zoo,Norwegian,1989,Mengele Zoo : Roman,German,2018
"Nygårdshaug, Gert",Mengele zoo,Norwegian,1989,Mengele Zoo,Swedish,2018
"Nygårdshaug, Gert",Dødens codex,Norwegian,1990,Das Teufelspergament : Kriminalroman,German,2010
"Nygårdshaug, Gert",Himmelblomsttreets muligheter,Norwegian,1995,Le crépuscule de niobé : roman,French,2015
"Nygårdshaug, Gert",Himmelblomsttreets muligheter,Norwegian,1995,Strom nebeského květu,Czech,2019
"Nygårdshaug, Gert",Chimera,Norwegian,2011,Kimære : øko-thriller,Danish,2012
"Olsen, Morten Harry",Tilfeldig utvalg,Norwegian,1996,Tiré au sort : roman,French,2004
"Olsen, Morten Harry",Mord og galskap,Norwegian,2000,Mord och galenskap,Swedish,2003
"Olsen, Pål Gerhard",Oslo-piken,Norwegian,1998,Das Mädchen aus Oslo : Kriminalroman,German,2004
"Olsen, Pål Gerhard",Tusenårsriket,Norwegian,2002,Der Schwur der Engel : Kriminalroman,German,2005
"Ragde, Anne B",Zona frigida,Norwegian,1995,Zona frigida,French,2011
"Ragde, Anne B","eg vinket ikke, jeg druknet; Zona frigida",Norwegian,1998,Tod im Fjord ; Mord in Spitzbergen : zwei Romane in einem Band,German,2011
"Ragde, Anne B",Lille Petter Edderkopp,Norwegian,1999,Der Muttermörder : Roman,German,2004
"Ragde, Anne B",Datteren,Norwegian,2019,Datteren,Danish,2019
"Reiersgård, Marit",Stolpesnø,Norwegian,2012,Immer wenn der Schnee fällt : Roman,German,2014
"Reiersgård, Marit",Stolpesnø,Norwegian,2012,Závĕje,Czech,2017
"Reiersgård, Marit",Jenta uten hjerte,Norwegian,2014,Blut auf deiner Haut : Roman,German,2015
"Reiersgård, Marit",Jenta uten hjerte,Norwegian,2014,Pigen uden hjerte,Danish,2016
"Rygg, Pernille",Sommerfugleffekten,Norwegian,1995,Taurin̦efekts,Latvian,2000
"Rygg, Pernille",Sommerfugleffekten,Norwegian,1995,Der Schmetterlingseffekt : Roman,German,2001
"Rygg, Pernille",Sommerfugleffekten,Norwegian,1995,Efectul fluturelui : roman,Romanian,2003
"Rygg, Pernille",Sommerfugleffekten,Norwegian,1995,The butterfly effect,English,2004
"Rygg, Pernille",Det gyldne snitt,Norwegian,2000,La section dorée,French,2002
"Rygg, Pernille",Det gyldne snitt,Norwegian,2000,Der goldene Schnitt : Roman,German,2002
"Rygg, Pernille",Det gyldne snitt,Norwegian,2000,Det gyldne snit,Danish,2003
"Rygg, Pernille",Det gyldne snitt,Norwegian,2000,The golden section,English,2004
"Sandemose, Aksel",Tjærehandleren,Norwegian,1945,Il mercante di catrame,Italian,2000
