unique_id,publication_date,year,title,section,author_name,last_name,first_name,author_gender,author_nea,author_bestseller,author_prize,author_iowa
1391,7/1/1986,1986,Finnegan's Waikiki,fiction,Jerry Stahl,Stahl,Jerry,M,,,,
1392,8/1/1986,1986,The Spanish Inquisition,fiction,Dan Thrapp,Thrapp,Dan,M,yes,,,
1393,8/1/1986,1986,An Element of Surprise,fiction,Warren Murphy,Murphy,Warren,M,,,,
1394,9/1/1986,1986,Prizzi's Family,fiction,Richard Condon,Condon,Richard,M,,yes,,
1395,9/1/1986,1986,Hush Puppies,fiction,Stephen Randall,Randall,Stephen,M,,,,
1396,10/1/1986,1986,Night Vision,fiction,Philip Simmons,Simmons,Philip,M,,,,
1397,11/1/1986,1986,The Professional Soldier,fiction,Francisco Goldman,Goldman,Francisco,M,,,,
1398,12/1/1986,1986,Earth Station Charley,fiction,Billy Crystal,Crystal,Billy,M,,,,
1399,12/1/1986,1986,Bandits,fiction,Elmore Leonard,Leonard,Elmore,M,,yes,,
1400,12/1/1986,1986,Partners,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1401,1/1/1987,1987,Questions,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1402,1/1/1987,1987,The Bookseller,fiction,Roald Dahl,Dahl,Roald,M,,yes,,
1403,2/1/1987,1987,The Last Route,fiction,D. Keith Mano,Mano,D. Keith,M,,,,
1404,2/1/1987,1987,Intermission,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1405,3/1/1987,1987,Getting Enough,fiction,Chet Williamson,Williamson,Chet,M,,,,
1406,3/1/1987,1987,Herpes and the Chaplain,fiction,Hollis Wayne,Wayne,Hollis,M,,,,
1407,4/1/1987,1987,Intentional Pass,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
1408,4/1/1987,1987,The Little Blue Pill,fiction,Michael Lubow,Lubow,Michael,M,,,,
1409,5/1/1987,1987,Texasville,fiction,Larry McMurtry,McMurtry,Larry,M,,yes,yes,
1410,6/1/1987,1987,The Egret,fiction,Michael Bishop,Bishop,Michael,M,,,,
1411,6/1/1987,1987,The Pardoner's Tale,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1412,7/1/1987,1987,Restraint,fiction,Frederick Barthelme,Barthelme,Frederick,M,yes,,,
1413,7/1/1987,1987,The Weather's Fine,fiction,Harry Turtledove,Turtledove,Harry,M,,yes,,
1414,8/1/1987,1987,Sen Yen Babbo & The Heavenly Host,fiction,Chet Williamson,Williamson,Chet,M,,,,
1415,9/1/1987,1987,The Rules of Attraction,fiction,Bret Easton Ellis,Ellis,Bret Easton,M,,yes,,
1416,10/1/1987,1987,In Love With Rachel,fiction,Steven Ploetz,Ploetz,Steven,M,,,,
1417,11/1/1987,1987,"Glimmer, Glimmer",fiction,George Alec Effinger,Effinger,George Alec,M,,,,
1418,12/1/1987,1987,Tricks,fiction,Ed McBain,McBain,Ed,M,,yes,,
1419,12/1/1987,1987,Yossarian Survives,fiction,Joseph Heller,Heller,Joseph,M,,yes,yes,
1420,12/1/1987,1987,The Laurel and Hardy Love Affair,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1421,1/1/1988,1988,The Curse,fiction,Andre Dubus,Dubus,Andre,M,yes,,yes,
1422,1/1/1988,1988,Krazy Kat,fiction,Jay Cantor,Cantor,Jay,M,,,yes,
1423,1/1/1988,1988,The Surgeon,fiction,Roald Dahl,Dahl,Roald,M,,yes,,
1424,2/1/1988,1988,An Ancient Affair,fiction,Aaron Abbey,Abbey,Aaron,N/A,,,,
1425,2/1/1988,1988,Waiting for the Night Flight,fiction,David Michael Kaplan,Kaplan,David Michael,M,,,,
1426,3/1/1988,1988,Pit Bull,fiction,Scott Ely,Ely,Scott,M,,,,
1427,3/1/1988,1988,Modern Love,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1428,4/1/1988,1988,The Bitter Truth,fiction,Isaac Bashevis Singer,Singer,Isaac Bashevis,M,yes,yes,yes,
1429,5/1/1988,1988,"Slow, Slow Burn",fiction,George Alec Effinger,Effinger,George Alec,M,,,,
1430,6/1/1988,1988,Late Night,fiction,David Foster Wallace,Wallace,David Foster,M,yes,yes,yes,
1431,7/1/1988,1988,"Run, Sally, Run",fiction,Lawrence Sanders,Sanders,Lawrence,M,,yes,,
1432,8/1/1988,1988,The Girl Who Took Lessons,fiction,Harry Turtledove,Turtledove,Harry,M,,yes,,
1433,8/1/1988,1988,The Dead Man's Eyes,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1434,9/1/1988,1988,Picture This,fiction,Joseph Heller,Heller,Joseph,M,,yes,yes,
1435,10/1/1988,1988,Hoogly Moogly,fiction,James Howard Kunstler,Kunstler,James Howard,M,,,,
1436,10/1/1988,1988,The Hotel-Motel Bar & Grill,fiction,Valerie Vogrin,Vogrin,Valerie,F,,,,
1437,11/1/1988,1988,Planet of the Losers,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1438,12/1/1988,1988,Room at the Inn,fiction,Herbert Gold,Gold,Herbert,M,,yes,yes,
1439,12/1/1988,1988,The Changing of the Guard,fiction,Norman Mailer,Mailer,Norman,M,,yes,yes,
1440,1/1/1989,1989,The Fly,fiction,George Langelaan,Langelaan,George,M,,,,
1441,1/1/1989,1989,The Hildebrand Rarity,fiction,Ian Fleming,Fleming,Ian,M,,yes,,
1442,1/1/1989,1989,The Sunken Woman,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1443,1/1/1989,1989,A Sound of Thunder,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1444,1/1/1989,1989,You Must Remember This,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1445,1/1/1989,1989,Tourist Trade,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1446,1/1/1989,1989,Ada,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1447,1/1/1989,1989,The Hustler,fiction,Walter S. Tevis,Tevis,Walter S.,M,,,,
1448,2/1/1989,1989,Casanova's Ghost,fiction,Asa Baber,Baber,Asa,M,,,,
1449,3/1/1989,1989,Fancy's Grouper,fiction,Bob Shacochis,Shacochis,Bob,M,yes,,yes,
1450,3/1/1989,1989,King Bee,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1451,4/1/1989,1989,House of Cards,fiction,Conall Ryan,Ryan,Conall,N/A,,,,
1452,5/1/1989,1989,Here's Looking At You,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1453,5/1/1989,1989,The Human Fly,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1454,6/1/1989,1989,A Journey,fiction,Nadine Gordimer,Gordimer,Nadine,F,,,,
1455,7/1/1989,1989,A Sleep and A Forgetting,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1456,8/1/1989,1989,Too Many Crooks,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1457,9/1/1989,1989,An Ounce of Luck,fiction,"Walter Lowe, Jr.",Lowe,Walter,M,,,,
1458,10/1/1989,1989,The Madison Heights Syndrome,fiction,A.M. Wellman,Wellman,A.M.,M,,,,
1459,10/1/1989,1989,Reece's Chair,fiction,Chet Williamson,Williamson,Chet,M,,,,
1460,11/1/1989,1989,Dr. Spinther,fiction,Dan Thrapp,Thrapp,Dan,M,yes,,,
1461,11/1/1989,1989,The Minotaur,fiction,Stephen Coonts,Coonts,Stephen,M,,yes,,
1462,12/1/1989,1989,The Swimmers,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1463,12/1/1989,1989,The Killing Man,fiction,Mickey Spillane,Spillane,Mickey,M,,yes,,
1464,12/1/1989,1989,Lucky Pierre in the Doctor's Office,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1465,1/1/1990,1990,Deep in This Land,fiction,Ernest Haycox,Haycox,Ernest,M,,,,
1466,1/1/1990,1990,The Phantom Blooper,fiction,Gustav Hasford,Hasford,Gustav,M,,,,
1467,2/1/1990,1990,Hot Sky,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1468,3/1/1990,1990,Exes,fiction,Dan Greenburg,Greenburg,Dan,M,,,,
1469,4/1/1990,1990,The Burglar Who Dropped In On Elvis,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1470,5/1/1990,1990,A Midsummer Daydream,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1471,6/1/1990,1990,Answers to Soldier,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1472,7/1/1990,1990,The All-Consuming,fiction,Lucius Shepard,Shepard,Lucius,M,,,,
1473,8/1/1990,1990,Body,fiction,Harry Crews,Crews,Harry,M,yes,,yes,
1474,9/1/1990,1990,Rabbit At Rest,fiction,John Updike,Updike,John,M,,yes,yes,
1475,10/1/1990,1990,The Night My Brother Worked the Header,fiction,Daniel Mueller,Mueller,Daniel,M,yes,,,yes
1476,10/1/1990,1990,Hartwell,fiction,Ron Carlson,Carlson,Ron,M,yes,,,
1477,11/1/1990,1990,Carnal Knowledge,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1478,12/1/1990,1990,The Mac Guffin,fiction,Stanley Elkin,Elkin,Stanley,M,yes,,yes,
1479,12/1/1990,1990,Gibberish,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1480,12/1/1990,1990,Unlocking The Air,fiction,Ursula K. LeGuin,LeGuin,Ursula K.,F,,,yes,
1481,1/1/1991,1991,The Promise,fiction,Ed McBain,McBain,Ed,M,,yes,,
1482,1/1/1991,1991,Aperto E Chiuso,fiction,John Updike,Updike,John,M,,yes,yes,
1483,1/1/1991,1991,The Bog Man,fiction,Margaret Atwood,Atwood,Margaret,F,,yes,yes,
1484,2/1/1991,1991,Zack and Jill,fiction,Kevin Cook,Cook,Kevin,M,,,,
1485,2/1/1991,1991,My Life With Joanne Christiansen,fiction,Mark Alpert,Alpert,Mark,M,,,,
1486,3/1/1991,1991,The Clone Zone,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1487,4/1/1991,1991,Uncle Andy Gee's Farewell Show,fiction,Stephen Randall,Randall,Stephen,M,,,,
1488,5/1/1991,1991,Who Dat,fiction,George Alec Effinger,Effinger,George Alec,M,,,,
1489,6/1/1991,1991,The Face of War,fiction,James Jones,Jones,James,M,,yes,yes,
1490,7/1/1991,1991,Sports in America,fiction,Lucius Shepard,Shepard,Lucius,M,,,,
1491,8/1/1991,1991,Boomtown,fiction,Craig Vetter,Vetter,Craig,M,,,,
1492,9/1/1991,1991,The Safari,fiction,Malcolm Bosse,Bosse,Malcolm,M,yes,yes,,
1493,10/1/1991,1991,Crewcut,fiction,Ellen Umansky,Umansky,Ellen,F,,,,
1494,10/1/1991,1991,A Blow for Freedom,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1495,11/1/1991,1991,Bottoms Up,fiction,Marshall Boswell,Boswell,Marshall,M,,,,
1496,12/1/1991,1991,Kwoon,fiction,Charles Johnson,Johnson,Charles,M,yes,yes,yes,
1497,12/1/1991,1991,Fahrvergnugen,fiction,Jane Smiley,Smiley,Jane,F,yes,yes,yes,
1498,12/1/1991,1991,Women in Underwear,fiction,Stephen Wolf,Wolf,Stephen,M,,,,
1499,1/1/1992,1992,The Second Bakery Attack,fiction,Haruki Murakami,Murakami,Haruki,M,,yes,,
1500,1/1/1992,1992,It Comes and Goes,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1501,2/1/1992,1992,Love in the Lean Years,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1502,3/1/1992,1992,Vengeance From Space and The Texas Tomato,fiction,Michael Beres,Beres,Michael,M,,,yes,
1503,3/1/1992,1992,Vox,fiction,Nicholson Baker,Baker,Nicholson,M,,yes,,
1504,4/1/1992,1992,Very Old Bones,fiction,William Kennedy,Kennedy,William,M,yes,yes,yes,
1505,5/1/1992,1992,Impossible Vacation,fiction,Spalding Gray,Gray,Spalding,M,yes,,,
1506,6/1/1992,1992,An Elegy for September,fiction,John Nichols,Nichols,John,M,,,,
1507,7/1/1992,1992,The Slip,fiction,Gary Smith,Smith,Gary,M,,,,
1508,7/1/1992,1992,Reston's Rat,fiction,Kevin Cook,Cook,Kevin,M,,,,
1509,8/1/1992,1992,The Way to Spook City,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1510,9/1/1992,1992,Beast of the Heartland,fiction,Lucius Shepard,Shepard,Lucius,M,,,,
1511,10/1/1992,1992,The Tale of the Body Thief,fiction,Anne Rice,Rice,Anne,F,,yes,,
1512,10/1/1992,1992,The Greyhound,fiction,Daniel Lyons,Lyons,Daniel,M,yes,,,
1513,11/1/1992,1992,Good Intentions,fiction,John Varley,Varley,John,M,,,,
1514,11/1/1992,1992,Bobby^2,fiction,Pat Jordan,Jordan,Pat,M,,,,
1515,12/1/1992,1992,Party Animal,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1516,12/1/1992,1992,The Premonition,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1517,12/1/1992,1992,Personal Power,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1518,1/1/1993,1993,The Colonel's Wife,fiction,Andre Dubus,Dubus,Andre,M,yes,,yes,
1519,1/1/1993,1993,Gates of Eden,fiction,Ethan Coen,Coen,Ethan,M,,,,
1520,1/1/1993,1993,Bluebeard in Ireland,fiction,John Updike,Updike,John,M,,yes,yes,
1521,2/1/1993,1993,Hidden Agendas,fiction,Marshall Boswell,Boswell,Marshall,M,,,,
1522,3/1/1993,1993,Feedback,fiction,Joe Haldeman,Haldeman,Joe,M,,,,
1523,4/1/1993,1993,The Visiting Poet,fiction,Mark Winegardner,Winegardner,Mark,M,,yes,,
1524,5/1/1993,1993,Keller's Therapy,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1525,6/1/1993,1993,Death in Bangkok,fiction,Dan Simmons,Simmons,Dan,M,,,,
1526,7/1/1993,1993,Necronauts,fiction,Terry Bisson,Bisson,Terry,M,,,,
1527,8/1/1993,1993,Sleeping Beauty and the Airplane,fiction,Gabriel Garcia Marquez,Marquez,Gabriel Garcia,M,,yes,,
1528,8/1/1993,1993,Outlaw Head & Tail,fiction,George Singleton,Singleton,George,M,,,,
1529,9/1/1993,1993,To the White Sea,fiction,James Dickey,Dickey,James,M,,yes,yes,
1530,10/1/1993,1993,Equilibrium,fiction,Ronald N. Kelts,Kelts,Ronald N.,M,,,,
1531,10/1/1993,1993,56-0,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1532,11/1/1993,1993,How it Ended,fiction,Jay McInerney,McInerney,Jay,M,,yes,,
1533,12/1/1993,1993,The Gent,fiction,Bruce Jay Friedman,Friedman,Bruce Jay,M,,yes,,
1534,12/1/1993,1993,The Sri Lanka Position,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1535,1/1/1994,1994,Unterseeboot Doktor,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1536,1/1/1994,1994,Golf-Ball-Size Hail,fiction,Stanley Elkin,Elkin,Stanley,M,yes,,yes,
1537,2/1/1994,1994,"She Was Good, She was Funny",fiction,David Marusek,Marusek,David,M,,,,
1538,3/1/1994,1994,The Courting of Molly Swenson,fiction,Ray Dean Mize,Mize,Ray Dean,M,,,,
1539,4/1/1994,1994,Respect,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1540,5/1/1994,1994,"Dogs Walked, Plants Watered",fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1541,6/1/1994,1994,Beat,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1542,7/1/1994,1994,A Day at the Races,fiction,Asa Baber,Baber,Asa,M,,,,
1543,7/1/1994,1994,Prudence in Hollywood,fiction,Ralph Cissne,Cissne,Ralph,M,,,,
1544,8/1/1994,1994,The Joe Show,fiction,Terry Bisson,Bisson,Terry,M,,,,
1545,9/1/1994,1994,The Village,fiction,David Mamet,Mamet,David,M,,,yes,
1546,9/2/1994,1994,What I Lived For,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1547,10/1/1994,1994,Buckeye The Elder,fiction,Brady Udall,Udall,Brady,M,yes,,,
1548,11/1/1994,1994,Closing Time,fiction,Joseph Heller,Heller,Joseph,M,,yes,yes,
1549,12/1/1994,1994,The Ghost Standard,fiction,William Tenn,Tenn,William,M,,,,
1550,12/2/1994,1994,Dynamite Hands,fiction,Thom Jones,Jones,Thom,M,,,yes,
1551,1/1/1995,1995,The Icing on the Cake,fiction,Bruce Jay Friedman,Friedman,Bruce Jay,M,,yes,,
1552,1/1/1995,1995,Border Music,fiction,Robert James Waller,Waller,Robert James,M,,yes,,
1553,2/1/1995,1995,Keller's Karma,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1554,3/1/1995,1995,Hester's Dream,fiction,Iva Hercikova,Hercikova,Iva,F,,,,
1555,4/1/1995,1995,Dealer's Choice,fiction,Richard Chiappone,Chiappone,Richard,M,,,,
1556,4/1/1995,1995,Pinpocket,fiction,Thom Jones,Jones,Thom,M,,,yes,
1557,5/1/1995,1995,Quicksand,fiction,Thom Jones,Jones,Thom,M,,,yes,
1558,6/1/1995,1995,Skeeks,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1559,7/1/1995,1995,Road Test,fiction,Lenny Kleinfield,Kleinfield,Lenny,M,,yes,,
1560,8/1/1995,1995,La Veneziana,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1561,9/1/1995,1995,"First Night, Blind Date, All That",fiction,Joseph Monninger,Monninger,Joseph,M,yes,,,
1562,10/1/1995,1995,What Can I Tell You About My Brother,fiction,Ryan Harty,Harty,Ryan,M,,,,
1563,10/1/1995,1995,Razor,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1564,11/1/1995,1995,Keller in Shining Armor,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1565,12/1/1995,1995,The Witch Door,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1566,12/1/1995,1995,Fatality,fiction,Richard Bausch,Bausch,Richard,M,yes,yes,yes,
1567,12/1/1995,1995,The Second Shield,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1568,1/1/1996,1996,Alice,fiction,Anaïs Nin,Nin,Anaïs,F,,yes,,
1569,1/1/1996,1996,The Stallion,fiction,Harold Robbins,Robbins,Harold,M,,yes,,
1570,2/1/1996,1996,Death in the Andes,fiction,Mario Vargas Llosa,Llosa,Mario Vargas,M,,yes,,
1571,3/1/1996,1996,Boxes,fiction,Paul Griner,Griner,Paul,M,,,,
1572,4/1/1996,1996,In the Upper Room,fiction,Terry Bisson,Bisson,Terry,M,,,,
1573,5/1/1996,1996,Termination Dust,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1574,6/1/1996,1996,Deathball,fiction,Asa Baber,Baber,Asa,M,,,,
1575,7/1/1996,1996,The Mark,fiction,Pat Jordan,Jordan,Pat,M,,,,
1576,8/1/1996,1996,Physical,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1577,9/1/1996,1996,Pizza Man,fiction,Lucius Shepard,Shepard,Lucius,M,,,,
1578,10/1/1996,1996,"Beat Me, Daddy, Five to the Bar",fiction,Bob McKay,McKay,Bob,M,,,,
1579,10/1/1996,1996,Gerald's Monkey,fiction,Michael Knight,Knight,Michael,M,,,,
1580,11/1/1996,1996,The Dark Show,fiction,Brendan Dubois,Dubois,Brendan,M,,,,
1581,11/1/1996,1996,The Laws of Our Fathers,fiction,Scott Turow,Turow,Scott,M,,yes,,
1582,12/1/1996,1996,The Burglar and the Whatsit,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1583,12/1/1996,1996,Black Alley,fiction,Mickey Spillane,Spillane,Mickey,M,,yes,,
1584,1/1/1997,1997,The Port of St. Tropez,fiction,Harold Robbins,Robbins,Harold,M,,yes,,
1585,1/1/1997,1997,Con Doctor,fiction,Jay McInerney,McInerney,Jay,M,,yes,,
1586,1/1/1997,1997,Blast From the Past,fiction,Raymond Benson,Benson,Raymond,M,,,,
1587,2/1/1997,1997,An Office Romance,fiction,Terry Bisson,Bisson,Terry,M,,,,
1588,3/1/1997,1997,3001: The Final Odyssey,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
1589,4/1/1997,1997,Zero Minus Ten,fiction,Raymond Benson,Benson,Raymond,M,,,,
1590,5/1/1997,1997,Zero Minus Ten,fiction,Raymond Benson,Benson,Raymond,M,,,,
1591,6/1/1997,1997,In The Black Mill,fiction,Michael Chabon,Chabon,Michael,M,,yes,yes,
1592,7/1/1997,1997,I could've Told You If You Hdn't Asked,fiction,George Singleton,Singleton,George,M,,,,
1593,8/1/1997,1997,Beyond Dog,fiction,Pat Jordan,Jordan,Pat,M,,,,
1594,9/1/1997,1997,Jungle Wedding,fiction,Joseph Clark,Clark,Joseph,M,,,,
1595,10/1/1997,1997,The Kind of Luxuries We Felt We Deserved,fiction,Jonathan Blum,Blum,Jonathan,M,,,,
1596,11/1/1997,1997,Keller on the Spot,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1597,12/1/1997,1997,Timequake,fiction,Kurt Vonnegut,Vonnegut,Kurt,M,,yes,yes,
1598,12/1/1997,1997,A Midnight Clear,fiction,Thom Jones,Jones,Thom,M,,,yes,
1599,1/1/1998,1998,The Wire Continuum,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
1600,1/1/1998,1998,Three Balconies,fiction,Bruce Jay Friedman,Friedman,Bruce Jay,M,,yes,,
1601,1/1/1998,1998,The Battle of Khafji,fiction,Tom Paine,Paine,Tom,M,,,,
1602,2/1/1998,1998,Down in the Bahamas,fiction,Paul Brodeur,Brodeur,Paul,M,,,,
1603,3/1/1998,1998,Keller's Last Refuge,fiction,Lawrence Block,Block,Lawrence,M,,yes,,
1604,4/1/1998,1998,An Innocent Bystander,fiction,Gary Krist,Krist,Gary,M,yes,,,
1605,5/1/1998,1998,Netmail,fiction,Brendan Dubois,Dubois,Brendan,M,,,,
1606,6/1/1998,1998,The Notebooks of Don Rigoberto,fiction,Mario Vargas Llosa,Llosa,Mario Vargas,M,,yes,,
1607,7/1/1998,1998,The Facts of Death,fiction,Raymond Benson,Benson,Raymond,M,,,,
1608,8/1/1998,1998,Frenchie,fiction,Pat Jordan,Jordan,Pat,M,,,,
1609,9/1/1998,1998,Burning Man,fiction,Edward Falco,Falco,Edward,M,yes,,,
1610,10/1/1998,1998,Great Train Robbery,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1611,11/1/1998,1998,A Little Advance,fiction,Karl Iagnemma,Iagnemma,Karl,M,yes,,,
1612,12/1/1998,1998,It Is an Ancient Mariner,fiction,Ethan Coen,Coen,Ethan,M,,,,
1613,12/1/1998,1998,The Last Man of Letters,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1614,1/1/1999,1999,An Affair,fiction,Bruce Jay Friedman,Friedman,Bruce Jay,M,,yes,,
1615,2/1/1999,1999,The Great Walt of China,fiction,Jonathan Carroll,Carroll,Jonathan,M,,,,
1616,3/1/1999,1999,The Return of Little Big Man,fiction,Thomas Berger,Berger,Thomas,M,,,yes,
1617,4/1/1999,1999,The Fan Man Returns,fiction,William Kotzwinkle,Kotzwinkle,William,M,yes,yes,,
1618,5/1/1999,1999,The Shadow Trees,fiction,Brendan Dubois,Dubois,Brendan,M,,,,
1620,7/1/1999,1999,The Instruments of Peace,fiction,Edward Falco,Falco,Edward,M,yes,,,
1621,7/1/1999,1999,Light Weights,fiction,Hollis Wayne,Wayne,Hollis,M,,,,
1622,8/1/1999,1999,Summer Swear,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1623,9/1/1999,1999,After The Plague,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1624,10/1/1999,1999,The Date,fiction,Edward Lazellari,Lazellari,Edward,M,,,,
1626,11/1/1999,1999,Personal Injuries,fiction,Scott Turow,Turow,Scott,M,,yes,,
1625,11/1/1999,1999,Dune: House Atreides,fiction,Brian Herbert; Kevin J. Anderson,,,N/A,,yes,,
1627,12/1/1999,1999,A Merry Little Christmas,fiction,Thom Jones,Jones,Thom,M,,,yes,
1628,1/1/2000,2000,One or Two Steps Behind,fiction,David Mamet,Mamet,David,M,,,yes,
1629,1/1/2000,2000,Smut Talk,fiction,Larry Niven,Niven,Larry,M,,,,
1630,1/1/2000,2000,The Millennium Express,fiction,Robert Silverberg,Silverberg,Robert,M,,,,
1631,2/1/2000,2000,Lucy,fiction,Terry Bisson,Bisson,Terry,M,,,,
1632,3/1/2000,2000,Monkey Forest Road,fiction,Tom Paine,Paine,Tom,M,,,,
1633,5/1/2000,2000,Old Soldiers,fiction,Brendan Dubois,Dubois,Brendan,M,,,,
1634,6/1/2000,2000,Enabler,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1635,6/1/2000,2000,Doubleshot,fiction,Raymond Benson,Benson,Raymond,M,,,,
1636,7/1/2000,2000,Omerta,fiction,Mario Puzo,Puzo,Mario,M,,yes,,
1637,8/1/2000,2000,Art and Craft,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1638,9/1/2000,2000,The Black and White Sisters,fiction,T.C. Boyle,Boyle,T.C.,M,,,,
1639,10/1/2000,2000,The Collection Treatment,fiction,Yael Schonfeld,Schonfeld,Yael,N/A,,,,
1640,11/1/2000,2000,Two Ships,fiction,Paul Beckman,Beckman,Paul,M,,,,
1641,11/1/2000,2000,Overkill,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
1642,12/1/2000,2000,The Scrotum Monologues,fiction,Jonathan Reynolds,Reynolds,Jonathan,M,,,,
1643,12/1/2000,2000,The Sexual Life of Savages,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
1644,1/1/2001,2001,Cruising Altitude,fiction,Chuck Palahniuk,Palahniuk,Chuck,M,,yes,,
1645,1/1/2001,2001,The High School Sweetheart,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1646,2/1/2001,2001,1-900,fiction,Richard Bausch,Bausch,Richard,M,yes,yes,yes,
1647,3/1/2001,2001,The Sparring Partner,fiction,Lucius Shepard,Shepard,Lucius,M,,,,
1648,4/1/2001,2001,My Life In Heavy Metal,fiction,Steve Almond,Almond,Steve,M,yes,,,
1649,5/1/2001,2001,Spectacles,fiction,Donald E. Westlake,Westlake,Donald E.,M,,,,
1650,6/1/2001,2001,The Other Side of Mulholland,fiction,Stephen Randall,Randall,Stephen,M,,,,
1651,7/1/2001,2001,Supertoys,fiction,Brian Aldiss,Aldiss,Brian,M,,,,
1652,8/1/2001,2001,Motel,fiction,John Biguenet,Biguenet,John,M,,,,
1653,9/1/2001,2001,Puzzle Man,fiction,Asa Baber,Baber,Asa,M,,,,
1654,10/1/2001,2001,Fishboy,fiction,Matt McIntosh,McIntosh,Matt,M,,,,
1655,11/1/2001,2001,The Letterman,fiction,Alicia Erian,Erian,Alicia,F,,,,
1656,12/1/2001,2001,Blood Test,fiction,Andrew Vachss,Vachss,Andrew,M,,,,
1657,12/1/2001,2001,How to Love a Republican,fiction,Steve Almond,Almond,Steve,M,yes,,,
1658,1/1/2002,2002,Aiding and Abetting,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1659,1/1/2002,2002,The Invisible Man,fiction,Robert Coover,Coover,Robert,M,yes,yes,yes,
1660,2/1/2002,2002,Reflections from the Black Lagoon,fiction,Jim Shepard,Shepard,Jim,M,,,,
1661,3/1/2002,2002,The Polyamorist,fiction,Gary S. Kadet,Kadet,Gary S.,M,,,,
1662,4/1/2002,2002,Pinky,fiction,Walter Mosley,Mosley,Walter,M,,yes,,
