,person_id,full_name,given_name,last_name,author_wikidata,author_wikidata_label,author_viaf,author_lccn,gender,elite_institution,graduate_degree,mfa_degree,iowa_mfa_person_id,stegner,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,title_of_winning_book
3196,2124,Stanley Burnshaw,Stanley,Burnshaw,Q2331651,Stanley Burnshaw,109792102,n50034082,male,Cornell University,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1971,no genre,career,10000.0,
3197,2363,William Gass,William,Gass,Q304874,William H. Gass,108798167,n79096948,male,Cornell University,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1975,no genre,career,10000.0,
3198,2363,William Gass,William,Gass,Q304874,William H. Gass,108798167,n79096948,male,Cornell University,graduate,,,,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,1979,prose,career,25000.0,
3199,2363,William Gass,William,Gass,Q304874,William H. Gass,108798167,n79096948,male,Cornell University,graduate,,,,winner,Lannan Foundation,Lannan Lifetime Achievement Award,1997,no genre,career,150000.0,
3200,1943,Robert Alter,Robert,Alter,Q4112220,Robert Alter,79053512,n79065047,male,"Columbia University, Harvard University",graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2019,no genre,career,10000.0,
3201,2140,Stephen Orgel,Stephen,Orgel,Q125830,Stephen Orgel,51708284,n79065690,male,"Columbia University, Harvard University",graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2005,no genre,career,10000.0,
3202,43,Alan Michael Parker,Alan Michael,Parker,Q105797780,Alan Michael Parker,,,male,Columbia University,graduate,,,,judge,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2009,no genre,career,50000.0,
3203,67,Alfred Corn,Alfred,Corn,Q4722486,Alfred Corn,91306372,n80060831,male,Columbia University,graduate,,,,winner,Academy of American Poets,Academy of American Poets Fellowship,1987,poetry,career,25000.0,
3204,67,Alfred Corn,Alfred,Corn,Q4722486,Alfred Corn,91306372,n80060831,male,Columbia University,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1983,no genre,career,10000.0,
3205,118,Anderson Ferrell,Anderson,Ferrell,Q4754064,Anderson Ferrell,60509500,n85079518,male,Columbia University,graduate,,,,winner,Whiting Foundation,Whiting Award,1996,no genre,career,50000.0,
3206,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1997,poetry,career,25000.0,
3207,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1996,poetry,career,25000.0,
3208,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1995,poetry,career,25000.0,
3209,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1994,poetry,career,25000.0,
3210,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1993,poetry,career,25000.0,
3211,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1992,poetry,career,25000.0,
3212,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1991,poetry,career,25000.0,
3213,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1990,poetry,career,25000.0,
3214,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1987,poetry,career,25000.0,
3215,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1986,poetry,career,25000.0,
3216,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1985,poetry,career,25000.0,
3217,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1984,poetry,career,25000.0,
3218,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1983,poetry,career,25000.0,
3219,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1982,poetry,career,25000.0,
3220,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1981,poetry,career,25000.0,
3221,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1980,poetry,career,25000.0,
3222,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1979,poetry,career,25000.0,
3223,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1978,poetry,career,25000.0,
3224,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1977,poetry,career,25000.0,
3225,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1976,poetry,career,25000.0,
3226,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1975,poetry,career,25000.0,
3227,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1974,poetry,career,25000.0,
3228,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1973,poetry,career,25000.0,
3229,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1972,poetry,career,25000.0,
3230,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1971,poetry,career,25000.0,
3231,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Academy of American Poets,Academy of American Poets Fellowship,1969,poetry,career,25000.0,
3232,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Yale University,Bollingen Prize for Poetry,1983,poetry,career,10000.0,
3233,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Yale University,Bollingen Prize for Poetry,1973,poetry,career,10000.0,
3234,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Library of Congress,Poet Laureate,1984,poetry,career,35000.0,
3235,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Library of Congress,Poet Laureate,1983,poetry,career,35000.0,
3236,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Library of Congress,Poet Laureate,1982,poetry,career,35000.0,
3237,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Poetry Foundation,Ruth Lilly Poetry Prize,1988,poetry,career,100000.0,
3238,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,1997,poetry,career,100000.0,
3239,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,winner,Academy of American Poets,Wallace Stevens Award,1997,poetry,career,100000.0,
3240,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,1996,poetry,career,100000.0,
3241,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,1995,poetry,career,100000.0,
3242,173,Anthony Hecht,Anthony,Hecht,Q3618497,Anthony Hecht,76363549,n79148935,male,Columbia University,graduate,,,,judge,Academy of American Poets,Wallace Stevens Award,1994,poetry,career,100000.0,
3243,229,Benjamin Taylor,Benjamin,Taylor,Q4889287,Benjamin Taylor,30258599,n94098212,male,Columbia University,graduate,,,,judge,PEN America,Saul Bellow Award For Achievement In American Fiction,2009,prose,career,25000.0,
3244,232,Benson Bobrick,Benson,Bobrick,,,,,male,Columbia University,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2002,no genre,career,10000.0,
3245,299,Burton Watson,Burton,Watson,Q722246,Burton Watson,272548034,n50021871,male,Columbia University,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,2005,no genre,career,10000.0,
3246,304,C. Vann Woodward,C. Vann,Woodward,Q612410,C. Vann Woodward,14760083,n81050736,male,Columbia University,graduate,,,,winner,American Academy of Arts and Letters,Arts and Letters Awards,1954,no genre,career,10000.0,
3247,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1997,poetry,career,25000.0,
3248,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1996,poetry,career,25000.0,
3249,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1995,poetry,career,25000.0,
3250,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1994,poetry,career,25000.0,
3251,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1993,poetry,career,25000.0,
3252,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1992,poetry,career,25000.0,
3253,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1991,poetry,career,25000.0,
3254,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1990,poetry,career,25000.0,
3255,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1989,poetry,career,25000.0,
3256,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1988,poetry,career,25000.0,
3257,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1987,poetry,career,25000.0,
3258,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1986,poetry,career,25000.0,
3259,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1985,poetry,career,25000.0,
3260,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1984,poetry,career,25000.0,
3261,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1983,poetry,career,25000.0,
3262,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1982,poetry,career,25000.0,
3263,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1981,poetry,career,25000.0,
3264,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1980,poetry,career,25000.0,
3265,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1979,poetry,career,25000.0,
3266,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1978,poetry,career,25000.0,
3267,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1977,poetry,career,25000.0,
3268,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1976,poetry,career,25000.0,
3269,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1975,poetry,career,25000.0,
3270,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1974,poetry,career,25000.0,
3271,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1973,poetry,career,25000.0,
3272,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1972,poetry,career,25000.0,
3273,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1971,poetry,career,25000.0,
3274,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,judge,Academy of American Poets,Academy of American Poets Fellowship,1970,poetry,career,25000.0,
3275,471,Daniel Hoffman,Daniel,Hoffman,Q5217498,Daniel Hoffman,299139437,n79058587,male,Columbia University,graduate,,,,winner,American Academy of Arts and Letters,Arthur Rense Prize,2005,poetry,career,20000.0,
